densidad,idx,solucion,tiempo,archivo
0.8,30,6,0.765851,new_3000_dataset/erdos_n3000_p0c0.8_30.graph
0.9,1,5,0.808071,new_3000_dataset/erdos_n3000_p0c0.9_1.graph
0.9,2,5,0.807096,new_3000_dataset/erdos_n3000_p0c0.9_2.graph
0.9,3,5,0.801093,new_3000_dataset/erdos_n3000_p0c0.9_3.graph
0.9,4,5,0.790751,new_3000_dataset/erdos_n3000_p0c0.9_4.graph
0.9,5,5,0.810309,new_3000_dataset/erdos_n3000_p0c0.9_5.graph
0.9,6,5,0.765019,new_3000_dataset/erdos_n3000_p0c0.9_6.graph
0.9,7,6,0.794121,new_3000_dataset/erdos_n3000_p0c0.9_7.graph
0.9,8,5,0.859468,new_3000_dataset/erdos_n3000_p0c0.9_8.graph
0.9,9,5,0.815761,new_3000_dataset/erdos_n3000_p0c0.9_9.graph
0.9,10,5,0.82107,new_3000_dataset/erdos_n3000_p0c0.9_10.graph
0.9,11,5,0.795771,new_3000_dataset/erdos_n3000_p0c0.9_11.graph
0.9,12,5,0.802473,new_3000_dataset/erdos_n3000_p0c0.9_12.graph
0.9,13,5,0.773618,new_3000_dataset/erdos_n3000_p0c0.9_13.graph
0.9,14,5,0.794672,new_3000_dataset/erdos_n3000_p0c0.9_14.graph
0.9,15,5,0.786215,new_3000_dataset/erdos_n3000_p0c0.9_15.graph
0.9,16,5,0.80839,new_3000_dataset/erdos_n3000_p0c0.9_16.graph
0.9,17,5,0.832545,new_3000_dataset/erdos_n3000_p0c0.9_17.graph
0.9,18,5,0.796603,new_3000_dataset/erdos_n3000_p0c0.9_18.graph
0.9,19,6,0.794378,new_3000_dataset/erdos_n3000_p0c0.9_19.graph
0.9,20,5,0.795116,new_3000_dataset/erdos_n3000_p0c0.9_20.graph
0.9,21,5,0.798699,new_3000_dataset/erdos_n3000_p0c0.9_21.graph
0.9,22,5,0.789801,new_3000_dataset/erdos_n3000_p0c0.9_22.graph
0.9,23,5,0.795472,new_3000_dataset/erdos_n3000_p0c0.9_23.graph
0.9,24,5,0.824208,new_3000_dataset/erdos_n3000_p0c0.9_24.graph
0.9,25,5,0.79722,new_3000_dataset/erdos_n3000_p0c0.9_25.graph
0.9,26,5,0.798869,new_3000_dataset/erdos_n3000_p0c0.9_26.graph
0.9,27,5,0.829546,new_3000_dataset/erdos_n3000_p0c0.9_27.graph
0.9,28,5,0.781456,new_3000_dataset/erdos_n3000_p0c0.9_28.graph
0.9,29,5,0.750768,new_3000_dataset/erdos_n3000_p0c0.9_29.graph
0.9,30,5,0.786707,new_3000_dataset/erdos_n3000_p0c0.9_30.graph
